location,review,name,user_profile,userloc,rating
Udham-Singh-Nagar-District,"the stay here is so comfortable and enjoyable, the staff is so helful and caring, the facilities were A one quality. moreover this hotel should be considered as the best place to safety  i highly recommend this to all the travellers travelling to this place , to stay for a peace and calm stay .",Yoga Adventutes India,/Profile/Yogaadventuresindia1,"Rishikesh, India",50
