location,review,name,user_profile,userloc,rating
pauri-garhwal,"They play with the customer for extra money.no ethics,food is very bad.but people are so rude.so worst experience we had last week.they charged extra 1000 while checking out the room.very bad management.food is neither good in restaurant nor at the hotel.",gowthami,/Profile/GOWTHAMI448,,10
