location,review,name,user_profile,userloc,rating
tehri-gharwal,"Room - Good Quality maintain Service - Good  Restaurant - Good Food Parking - Yes  Kids Area - Park Available Facilities - Breakfast, TV in Room, Hot water Geyser Staff Service - Good Service Food Quality - Good",Himalayan Cove,/Profile/himalayancove,"Kanatal, India",50
