location,review,name,user_profile,userloc,rating
uttarkashi,Barkot has very limited hotels and kalindi palace was better than our expectation. Rooms were cozy and location was also good. Barkot is good location for yamunotri visit. Plan for 2 nights stay if you want to visit yamunotri.,Rishikesh,/Profile/odysseyiet,"Rishikesh, India",50
