location,review,name,user_profile,userloc,rating
uttarkashi,The restaurant is always crowded but hasvery fast service. The varieties of food all taste good even though a bit oil heavy. The samosa was a bitcold but very tasty.Allo tikki comes with Chole by default so be careful to order correctly.,giri1951,/Profile/giri1951,"Bengaluru, India",40
