location,review,name,user_profile,userloc,rating
haridwar,This is one of the worst budget hotel I found in India no bed sheets but a very dirty blanket dirty bath room and dirty floor good location I am afraid but I do not have any good thing to say about this place I do not recomend it,frisco r,/Profile/friscor,,10
