location,review,name,user_profile,userloc,rating
ladakh,"Clean rooms with hot water shower, clean bed sheets and clean bathroom. The owner is always ready to help. Laundry service available. It has only six rooms, upper rooms are newer, try to get one of those.",Carlos CM,/Profile/Navigator267020,,40
ladakh,"dans un endroit au calme (ruelle non accessible au voiture) une petite pension de famille qui ne paie pas de mine mais tout est propre, les chambres sont plutôt grandes, il y a de l eau chaude et même très chaude et l accueil est fort sympathique. ",Trof,/Profile/TrofA,"Issy-les-Moulineaux, France",40
