location,review,name,user_profile,userloc,rating
badrinath,"Rooms are nice and cozy. Service is  good  too  ,Staff are quick and efficient, polite . They arrange a bonfire every evening which you will really enjoy if you are in a group. Overall it was a memorable stay.and i will definitely visit again.",Madhu,/Profile/1madhu2,,50
badrinath,"Staff were very approachable and helpful.....rooms are nice , stay was comfortable and breakfast was excellent...location was perfect... As budget hotel, it was a wonderful experience. Good hospitality......",Nick,/Profile/travelanywhere91,"Dehradun, India",50
